state,date,year,month,chip_enrollment,medicaid_enrollment,total_enrollment
Colorado,2025-04-01,2025,4,129963.0,1074866.0,1204829.0
Colorado,2025-05-01,2025,5,126194.0,1074751.0,1200945.0
Colorado,2025-06-01,2025,6,125582.0,1076432.0,1202014.0
Colorado,2025-07-01,2025,7,124809.0,1080236.0,1205045.0
Colorado,2025-08-01,2025,8,146228.0,1082131.0,1228359.0
Colorado,2025-09-01,2025,9,139416.0,1057804.0,1197220.0
Colorado,2025-10-01,2025,10,138659.0,1053380.0,1192039.0
Colorado,2025-11-01,2025,11,139569.0,1046707.0,1186276.0
Colorado,2025-12-01,2025,12,140079.0,1044247.0,1184326.0
Connecticut,2020-01-01,2020,1,20381.0,826738.0,847119.0
Connecticut,2020-02-01,2020,2,20418.0,824549.0,844967.0
Connecticut,2020-03-01,2020,3,20340.0,825094.0,845434.0
Connecticut,2020-04-01,2020,4,20063.0,840763.0,860826.0
Connecticut,2020-05-01,2020,5,19787.0,848280.0,868067.0
Connecticut,2020-06-01,2020,6,19722.0,855252.0,874974.0
Connecticut,2020-07-01,2020,7,19870.0,865495.0,885365.0
Connecticut,2020-08-01,2020,8,19831.0,873283.0,893114.0
Connecticut,2020-09-01,2020,9,19469.0,881308.0,900777.0
Connecticut,2020-10-01,2020,10,19312.0,890180.0,909492.0
Connecticut,2020-11-01,2020,11,19208.0,898364.0,917572.0
Connecticut,2020-12-01,2020,12,19419.0,908351.0,927770.0
Connecticut,2021-01-01,2021,1,18916.0,918751.0,937667.0
Connecticut,2021-02-01,2021,2,18449.0,923127.0,941576.0
Connecticut,2021-03-01,2021,3,18241.0,929761.0,948002.0
Connecticut,2021-04-01,2021,4,17993.0,931558.0,949551.0
Connecticut,2021-05-01,2021,5,17848.0,933715.0,951563.0
Connecticut,2021-06-01,2021,6,17659.0,943740.0,961399.0
Connecticut,2021-07-01,2021,7,17639.0,943205.0,960844.0
Connecticut,2021-08-01,2021,8,17571.0,945102.0,962673.0
Connecticut,2021-09-01,2021,9,17354.0,944690.0,962044.0
Connecticut,2021-10-01,2021,10,17065.0,943043.0,960108.0
Connecticut,2021-11-01,2021,11,16681.0,947314.0,963995.0
Connecticut,2021-12-01,2021,12,16212.0,951998.0,968210.0
Connecticut,2022-01-01,2022,1,15016.0,954801.0,969817.0
Connecticut,2022-02-01,2022,2,14661.0,956518.0,971179.0
Connecticut,2022-03-01,2022,3,14433.0,956752.0,971185.0
Connecticut,2022-04-01,2022,4,14218.0,957136.0,971354.0
Connecticut,2022-05-01,2022,5,14492.0,959936.0,974428.0
Connecticut,2022-06-01,2022,6,14685.0,960062.0,974747.0
Connecticut,2022-07-01,2022,7,14661.0,964632.0,979293.0
Connecticut,2022-08-01,2022,8,14721.0,971092.0,985813.0
Connecticut,2022-09-01,2022,9,14596.0,978640.0,993236.0
Connecticut,2022-10-01,2022,10,14643.0,983573.0,998216.0
Connecticut,2022-11-01,2022,11,14583.0,987984.0,1002567.0
Connecticut,2022-12-01,2022,12,14602.0,994116.0,1008718.0
Connecticut,2023-01-01,2023,1,14054.0,998077.0,1012131.0
Connecticut,2023-02-01,2023,2,13883.0,1002177.0,1016060.0
Connecticut,2023-03-01,2023,3,13737.0,1006400.0,1020137.0
Connecticut,2023-04-01,2023,4,13558.0,1007740.0,1021298.0
Connecticut,2023-05-01,2023,5,13577.0,994888.0,1008465.0
Connecticut,2023-06-01,2023,6,13971.0,986740.0,1000711.0
Connecticut,2023-07-01,2023,7,14346.0,982286.0,996632.0
Connecticut,2023-08-01,2023,8,14860.0,961999.0,976859.0
Connecticut,2023-09-01,2023,9,15192.0,947004.0,962196.0
Connecticut,2023-10-01,2023,10,15562.0,947900.0,963462.0
Connecticut,2023-11-01,2023,11,15998.0,968606.0,984604.0
Connecticut,2023-12-01,2023,12,16372.0,964256.0,980628.0
Connecticut,2024-01-01,2024,1,16701.0,957663.0,974364.0
Connecticut,2024-02-01,2024,2,16793.0,952889.0,969682.0
Connecticut,2024-03-01,2024,3,16835.0,944282.0,961117.0
Connecticut,2024-04-01,2024,4,16813.0,935513.0,952326.0
Connecticut,2024-05-01,2024,5,17190.0,929594.0,946784.0
Connecticut,2024-06-01,2024,6,18318.0,923843.0,942161.0
Connecticut,2024-07-01,2024,7,19369.0,922078.0,941447.0
Connecticut,2024-08-01,2024,8,20569.0,919222.0,939791.0
Connecticut,2024-09-01,2024,9,21581.0,915975.0,937556.0
Connecticut,2024-10-01,2024,10,22149.0,911648.0,933797.0
Connecticut,2024-11-01,2024,11,22737.0,906789.0,929526.0
Connecticut,2024-12-01,2024,12,23444.0,905379.0,928823.0
Connecticut,2025-01-01,2025,1,24117.0,905866.0,929983.0
Connecticut,2025-02-01,2025,2,24385.0,904678.0,929063.0
Connecticut,2025-03-01,2025,3,24743.0,903080.0,927823.0
Connecticut,2025-04-01,2025,4,25147.0,894937.0,920084.0
Connecticut,2025-05-01,2025,5,25282.0,893063.0,918345.0
Connecticut,2025-06-01,2025,6,25057.0,891132.0,916189.0
Connecticut,2025-07-01,2025,7,25017.0,890819.0,915836.0
Connecticut,2025-08-01,2025,8,24821.0,890315.0,915136.0
Connecticut,2025-09-01,2025,9,24782.0,889736.0,914518.0
Connecticut,2025-10-01,2025,10,24794.0,888296.0,913090.0
Connecticut,2025-11-01,2025,11,25038.0,882013.0,907051.0
Connecticut,2025-12-01,2025,12,25323.0,880562.0,905885.0
Delaware,2020-01-01,2020,1,13163.0,218292.0,231455.0
Delaware,2020-02-01,2020,2,13113.0,218629.0,231742.0
Delaware,2020-03-01,2020,3,13032.0,218830.0,231862.0
Delaware,2020-04-01,2020,4,12947.0,222339.0,235286.0
Delaware,2020-05-01,2020,5,12651.0,225462.0,238113.0
Delaware,2020-06-01,2020,6,12388.0,228088.0,240476.0
Delaware,2020-07-01,2020,7,12378.0,230971.0,243349.0
Delaware,2020-08-01,2020,8,12416.0,233833.0,246249.0
Delaware,2020-09-01,2020,9,12416.0,236452.0,248868.0
Delaware,2020-10-01,2020,10,12420.0,239082.0,251502.0
Delaware,2020-11-01,2020,11,12509.0,242043.0,254552.0
Delaware,2020-12-01,2020,12,12628.0,245397.0,258025.0
Delaware,2021-01-01,2021,1,12626.0,247610.0,260236.0
Delaware,2021-02-01,2021,2,12632.0,249553.0,262185.0
Delaware,2021-03-01,2021,3,12654.0,251792.0,264446.0
Delaware,2021-04-01,2021,4,11386.0,253712.0,265098.0
Delaware,2021-05-01,2021,5,11400.0,255645.0,267045.0
Delaware,2021-06-01,2021,6,11379.0,257584.0,268963.0
Delaware,2021-07-01,2021,7,11363.0,259796.0,271159.0
Delaware,2021-08-01,2021,8,11315.0,262071.0,273386.0
Delaware,2021-09-01,2021,9,10581.0,264661.0,275242.0
Delaware,2021-10-01,2021,10,10145.0,266541.0,276686.0
Delaware,2021-11-01,2021,11,9496.0,268912.0,278408.0
Delaware,2021-12-01,2021,12,8619.0,269552.0,278171.0
Delaware,2022-01-01,2022,1,8586.0,271567.0,280153.0
Delaware,2022-02-01,2022,2,8235.0,274064.0,282299.0
Delaware,2022-03-01,2022,3,7609.0,276341.0,283950.0
Delaware,2022-04-01,2022,4,7415.0,278126.0,285541.0
Delaware,2022-05-01,2022,5,7396.0,279904.0,287300.0
Delaware,2022-06-01,2022,6,7285.0,281747.0,289032.0
Delaware,2022-07-01,2022,7,7174.0,283805.0,290979.0
Delaware,2022-08-01,2022,8,7174.0,285962.0,293136.0
Delaware,2022-09-01,2022,9,7065.0,287891.0,294956.0
Delaware,2022-10-01,2022,10,7067.0,289744.0,296811.0
Delaware,2022-11-01,2022,11,6816.0,291405.0,298221.0
Delaware,2022-12-01,2022,12,6608.0,293872.0,300480.0
Delaware,2023-01-01,2023,1,6695.0,296497.0,303192.0
Delaware,2023-02-01,2023,2,6725.0,298567.0,305292.0
Delaware,2023-03-01,2023,3,6541.0,300281.0,306822.0
Delaware,2023-04-01,2023,4,6366.0,301739.0,308105.0
Delaware,2023-05-01,2023,5,6165.0,303471.0,309636.0
Delaware,2023-06-01,2023,6,6569.0,303184.0,309753.0
Delaware,2023-07-01,2023,7,7009.0,303470.0,310479.0
Delaware,2023-08-01,2023,8,7759.0,295629.0,303388.0
Delaware,2023-09-01,2023,9,8495.0,288772.0,297267.0
Delaware,2023-10-01,2023,10,9293.0,286856.0,296149.0
Delaware,2023-11-01,2023,11,10190.0,282276.0,292466.0
Delaware,2023-12-01,2023,12,10682.0,278802.0,289484.0
Delaware,2024-01-01,2024,1,11412.0,269299.0,280711.0
Delaware,2024-02-01,2024,2,11647.0,266251.0,277898.0
Delaware,2024-03-01,2024,3,11544.0,263207.0,274751.0
Delaware,2024-04-01,2024,4,11384.0,258864.0,270248.0
Delaware,2024-05-01,2024,5,11290.0,254217.0,265507.0
Delaware,2024-06-01,2024,6,11410.0,240829.0,252239.0
Delaware,2024-07-01,2024,7,11562.0,239348.0,250910.0
Delaware,2024-08-01,2024,8,11537.0,239770.0,251307.0
Delaware,2024-09-01,2024,9,11469.0,240276.0,251745.0
Delaware,2024-10-01,2024,10,11808.0,238843.0,250651.0
Delaware,2024-11-01,2024,11,12249.0,236760.0,249009.0
Delaware,2024-12-01,2024,12,12528.0,236840.0,249368.0
Delaware,2025-01-01,2025,1,12776.0,235074.0,247850.0
Delaware,2025-02-01,2025,2,13057.0,234793.0,247850.0
Delaware,2025-03-01,2025,3,13196.0,234184.0,247380.0
Delaware,2025-04-01,2025,4,13339.0,232967.0,246306.0
Delaware,2025-05-01,2025,5,13392.0,232080.0,245472.0
Delaware,2025-06-01,2025,6,13397.0,231565.0,244962.0
Delaware,2025-07-01,2025,7,13480.0,231021.0,244501.0
Delaware,2025-08-01,2025,8,13532.0,230525.0,244057.0
Delaware,2025-09-01,2025,9,13639.0,230166.0,243805.0
Delaware,2025-10-01,2025,10,13837.0,228908.0,242745.0
Delaware,2025-11-01,2025,11,13934.0,227234.0,241168.0
Delaware,2025-12-01,2025,12,13989.0,226467.0,240456.0
District of Columbia,2020-01-01,2020,1,17629.0,235636.0,253265.0
District of Columbia,2020-02-01,2020,2,16903.0,224771.0,241674.0
District of Columbia,2020-03-01,2020,3,17366.0,226137.0,243503.0
District of Columbia,2020-04-01,2020,4,17497.0,228967.0,246464.0
District of Columbia,2020-05-01,2020,5,17363.0,231191.0,248554.0
District of Columbia,2020-06-01,2020,6,17349.0,233511.0,250860.0
District of Columbia,2020-07-01,2020,7,17342.0,235667.0,253009.0
District of Columbia,2020-08-01,2020,8,17359.0,237526.0,254885.0
District of Columbia,2020-09-01,2020,9,17381.0,238919.0,256300.0
District of Columbia,2020-10-01,2020,10,17432.0,240793.0,258225.0
District of Columbia,2020-11-01,2020,11,17378.0,242264.0,259642.0
District of Columbia,2020-12-01,2020,12,17404.0,244923.0,262327.0
District of Columbia,2021-01-01,2021,1,17409.0,246677.0,264086.0
District of Columbia,2021-02-01,2021,2,17349.0,247688.0,265037.0
District of Columbia,2021-03-01,2021,3,17323.0,249051.0,266374.0
District of Columbia,2021-04-01,2021,4,17282.0,250316.0,267598.0
District of Columbia,2021-05-01,2021,5,17248.0,251060.0,268308.0
District of Columbia,2021-06-01,2021,6,17220.0,252371.0,269591.0
District of Columbia,2021-07-01,2021,7,17198.0,253740.0,270938.0
District of Columbia,2021-08-01,2021,8,17166.0,254871.0,272037.0
District of Columbia,2021-09-01,2021,9,17225.0,255921.0,273146.0
District of Columbia,2021-10-01,2021,10,17249.0,256633.0,273882.0
District of Columbia,2021-11-01,2021,11,17213.0,257262.0,274475.0
District of Columbia,2021-12-01,2021,12,17166.0,258605.0,275771.0
District of Columbia,2022-01-01,2022,1,17157.0,260429.0,277586.0
District of Columbia,2022-02-01,2022,2,17179.0,261805.0,278984.0
District of Columbia,2022-03-01,2022,3,17183.0,262782.0,279965.0
District of Columbia,2022-04-01,2022,4,17284.0,265983.0,283267.0
District of Columbia,2022-05-01,2022,5,17138.0,268110.0,285248.0
District of Columbia,2022-06-01,2022,6,17090.0,268910.0,286000.0
District of Columbia,2022-07-01,2022,7,16956.0,269716.0,286672.0
District of Columbia,2022-08-01,2022,8,16920.0,271064.0,287984.0
District of Columbia,2022-09-01,2022,9,16803.0,272743.0,289546.0
District of Columbia,2022-10-01,2022,10,16785.0,273645.0,290430.0
District of Columbia,2022-11-01,2022,11,16673.0,274554.0,291227.0
District of Columbia,2022-12-01,2022,12,16559.0,276168.0,292727.0
District of Columbia,2023-01-01,2023,1,16563.0,277407.0,293970.0
District of Columbia,2023-02-01,2023,2,16515.0,278637.0,295152.0
District of Columbia,2023-03-01,2023,3,16269.0,280143.0,296412.0
District of Columbia,2023-04-01,2023,4,16005.0,281048.0,297053.0
District of Columbia,2023-05-01,2023,5,15986.0,281409.0,297395.0
District of Columbia,2023-06-01,2023,6,16161.0,279024.0,295185.0
District of Columbia,2023-07-01,2023,7,16143.0,276833.0,292976.0
District of Columbia,2023-08-01,2023,8,16545.0,274300.0,290845.0
District of Columbia,2023-09-01,2023,9,16657.0,270174.0,286831.0
District of Columbia,2023-10-01,2023,10,16794.0,268724.0,285518.0
District of Columbia,2023-11-01,2023,11,16875.0,264317.0,281192.0
District of Columbia,2023-12-01,2023,12,17024.0,260487.0,277511.0
District of Columbia,2024-01-01,2024,1,17185.0,259774.0,276959.0
District of Columbia,2024-02-01,2024,2,16084.0,252976.0,269060.0
District of Columbia,2024-03-01,2024,3,16449.0,251780.0,268229.0
District of Columbia,2024-04-01,2024,4,16622.0,251593.0,268215.0
District of Columbia,2024-05-01,2024,5,17019.0,248639.0,265658.0
District of Columbia,2024-06-01,2024,6,17359.0,245169.0,262528.0
District of Columbia,2024-07-01,2024,7,17538.0,243420.0,260958.0
District of Columbia,2024-08-01,2024,8,17522.0,241329.0,258851.0
District of Columbia,2024-09-01,2024,9,17404.0,239793.0,257197.0
District of Columbia,2024-10-01,2024,10,17438.0,241089.0,258527.0
District of Columbia,2024-11-01,2024,11,17507.0,241125.0,258632.0
District of Columbia,2024-12-01,2024,12,17485.0,242560.0,260045.0
District of Columbia,2025-01-01,2025,1,17432.0,241590.0,259022.0
District of Columbia,2025-02-01,2025,2,17404.0,242721.0,260125.0
District of Columbia,2025-03-01,2025,3,17485.0,243989.0,261474.0
District of Columbia,2025-04-01,2025,4,17530.0,244138.0,261668.0
District of Columbia,2025-05-01,2025,5,17523.0,243211.0,260734.0
District of Columbia,2025-06-01,2025,6,17522.0,242480.0,260002.0
District of Columbia,2025-07-01,2025,7,17340.0,242427.0,259767.0
District of Columbia,2025-08-01,2025,8,16926.0,241742.0,258668.0
District of Columbia,2025-09-01,2025,9,16472.0,242408.0,258880.0
District of Columbia,2025-10-01,2025,10,16381.0,242920.0,259301.0
District of Columbia,2025-11-01,2025,11,16343.0,242274.0,258617.0
District of Columbia,2025-12-01,2025,12,16284.0,240649.0,256933.0
Florida,2020-01-01,2020,1,237013.0,3364100.0,3601113.0
Florida,2020-02-01,2020,2,240730.0,3359727.0,3600457.0
Florida,2020-03-01,2020,3,243863.0,3361994.0,3605857.0
Florida,2020-04-01,2020,4,246369.0,3448494.0,3694863.0
Florida,2020-05-01,2020,5,235167.0,3588226.0,3823393.0
Florida,2020-06-01,2020,6,219228.0,3673324.0,3892552.0
Florida,2020-07-01,2020,7,213987.0,3716747.0,3930734.0
Florida,2020-08-01,2020,8,208989.0,3768981.0,3977970.0
Florida,2020-09-01,2020,9,201200.0,3805520.0,4006720.0
Florida,2020-10-01,2020,10,195247.0,3842645.0,4037892.0
Florida,2020-11-01,2020,11,189860.0,3887091.0,4076951.0
Florida,2020-12-01,2020,12,182968.0,3921731.0,4104699.0
Florida,2021-01-01,2021,1,176894.0,3967818.0,4144712.0
Florida,2021-02-01,2021,2,172405.0,3997232.0,4169637.0
Florida,2021-03-01,2021,3,167092.0,4046841.0,4213933.0
Florida,2021-04-01,2021,4,164426.0,4084741.0,4249167.0
Florida,2021-05-01,2021,5,159123.0,4122539.0,4281662.0
Florida,2021-06-01,2021,6,154193.0,4162462.0,4316655.0
Florida,2021-07-01,2021,7,150669.0,4199842.0,4350511.0
Florida,2021-08-01,2021,8,147421.0,4249189.0,4396610.0
Florida,2021-09-01,2021,9,145172.0,4282045.0,4427217.0
Florida,2021-10-01,2021,10,140821.0,4317048.0,4457869.0
Florida,2021-11-01,2021,11,136400.0,4352490.0,4488890.0
Florida,2021-12-01,2021,12,132821.0,4374640.0,4507461.0
Florida,2022-01-01,2022,1,128600.0,4410616.0,4539216.0
Florida,2022-02-01,2022,2,125062.0,4439042.0,4564104.0
Florida,2022-03-01,2022,3,120354.0,4476192.0,4596546.0
Florida,2022-04-01,2022,4,118581.0,4512436.0,4631017.0
Florida,2022-05-01,2022,5,114339.0,4555896.0,4670235.0
Florida,2022-06-01,2022,6,111890.0,4592578.0,4704468.0
Florida,2022-07-01,2022,7,109209.0,4625787.0,4734996.0
Florida,2022-08-01,2022,8,105974.0,4667364.0,4773338.0
Florida,2022-09-01,2022,9,103883.0,4692209.0,4796092.0
Florida,2022-10-01,2022,10,100113.0,4728467.0,4828580.0
Florida,2022-11-01,2022,11,99598.0,4752201.0,4851799.0
Florida,2022-12-01,2022,12,97579.0,4786372.0,4883951.0
Florida,2023-01-01,2023,1,92695.0,4832131.0,4924826.0
Florida,2023-02-01,2023,2,89770.0,4859249.0,4949019.0
Florida,2023-03-01,2023,3,87798.0,5000278.0,5088076.0
Florida,2023-04-01,2023,4,88163.0,5030399.0,5118562.0
Florida,2023-05-01,2023,5,86578.0,4776245.0,4862823.0
Florida,2023-06-01,2023,6,88370.0,4629613.0,4717983.0
Florida,2023-07-01,2023,7,94281.0,4538284.0,4632565.0
Florida,2023-08-01,2023,8,101806.0,4404211.0,4506017.0
Florida,2023-09-01,2023,9,112093.0,4273207.0,4385300.0
Florida,2023-10-01,2023,10,119425.0,4226807.0,4346232.0
Florida,2023-11-01,2023,11,126987.0,4100290.0,4227277.0
Florida,2023-12-01,2023,12,132129.0,4022988.0,4155117.0
Florida,2024-01-01,2024,1,134752.0,3946249.0,4081001.0
Florida,2024-02-01,2024,2,140661.0,3960191.0,4100852.0
Florida,2024-03-01,2024,3,146905.0,3882679.0,4029584.0
Florida,2024-04-01,2024,4,153312.0,3748509.0,3901821.0
Florida,2024-05-01,2024,5,159341.0,3708267.0,3867608.0
Florida,2024-06-01,2024,6,161729.0,3634386.0,3796115.0
Florida,2024-07-01,2024,7,161611.0,3635266.0,3796877.0
Florida,2024-08-01,2024,8,163425.0,3645397.0,3808822.0
Florida,2024-09-01,2024,9,163987.0,3633341.0,3797328.0
Florida,2024-10-01,2024,10,163294.0,3601937.0,3765231.0
Florida,2024-11-01,2024,11,164219.0,3624248.0,3788467.0
Florida,2024-12-01,2024,12,172021.0,3568648.0,3740669.0
Florida,2025-01-01,2025,1,167002.0,3572785.0,3739787.0
Florida,2025-02-01,2025,2,167165.0,3570363.0,3737528.0
Florida,2025-03-01,2025,3,166536.0,3569105.0,3735641.0
Florida,2025-04-01,2025,4,168379.0,3547116.0,3715495.0
Florida,2025-05-01,2025,5,167167.0,3532443.0,3699610.0
Florida,2025-06-01,2025,6,165711.0,3529355.0,3695066.0
Florida,2025-07-01,2025,7,164891.0,3506368.0,3671259.0
Florida,2025-08-01,2025,8,165224.0,3509167.0,3674391.0
Florida,2025-09-01,2025,9,163518.0,3476089.0,3639607.0
Florida,2025-10-01,2025,10,163016.0,3485075.0,3648091.0
Florida,2025-11-01,2025,11,163105.0,3447907.0,3611012.0
Florida,2025-12-01,2025,12,160955.0,3431155.0,3592110.0
Georgia,2020-01-01,2020,1,211183.0,1618912.0,1830095.0
Georgia,2020-02-01,2020,2,214952.0,1618807.0,1833759.0
Georgia,2020-03-01,2020,3,215911.0,1637768.0,1853679.0
Georgia,2020-04-01,2020,4,212511.0,1683443.0,1895954.0
Georgia,2020-05-01,2020,5,219749.0,1709833.0,1929582.0
Georgia,2020-06-01,2020,6,222363.0,1723592.0,1945955.0
Georgia,2020-07-01,2020,7,224669.0,1745838.0,1970507.0
Georgia,2020-08-01,2020,8,228320.0,1770366.0,1998686.0
Georgia,2020-09-01,2020,9,230757.0,1791397.0,2022154.0
Georgia,2020-10-01,2020,10,234053.0,1808278.0,2042331.0
Georgia,2020-11-01,2020,11,240874.0,1826659.0,2067533.0
Georgia,2020-12-01,2020,12,248272.0,1845581.0,2093853.0
Georgia,2021-01-01,2021,1,251749.0,1857748.0,2109497.0
Georgia,2021-02-01,2021,2,257625.0,1872068.0,2129693.0
Georgia,2021-03-01,2021,3,259379.0,1887223.0,2146602.0
Georgia,2021-04-01,2021,4,264603.0,1895803.0,2160406.0
Georgia,2021-05-01,2021,5,267158.0,1909998.0,2177156.0
Georgia,2021-06-01,2021,6,269932.0,1924414.0,2194346.0
Georgia,2021-07-01,2021,7,272843.0,1941394.0,2214237.0
Georgia,2021-08-01,2021,8,276432.0,1959398.0,2235830.0
Georgia,2021-09-01,2021,9,278775.0,1974201.0,2252976.0
Georgia,2021-10-01,2021,10,281549.0,1987291.0,2268840.0
Georgia,2021-11-01,2021,11,285830.0,2000597.0,2286427.0
Georgia,2021-12-01,2021,12,291547.0,2013842.0,2305389.0
Georgia,2022-01-01,2022,1,295530.0,2024751.0,2320281.0
Georgia,2022-02-01,2022,2,298529.0,2036806.0,2335335.0
Georgia,2022-03-01,2022,3,298698.0,2051119.0,2349817.0
Georgia,2022-04-01,2022,4,290445.0,2067900.0,2358345.0
Georgia,2022-05-01,2022,5,292770.0,2080937.0,2373707.0
Georgia,2022-06-01,2022,6,294608.0,2094195.0,2388803.0
Georgia,2022-07-01,2022,7,298094.0,2107383.0,2405477.0
Georgia,2022-08-01,2022,8,300763.0,2122927.0,2423690.0
Georgia,2022-09-01,2022,9,304647.0,2133466.0,2438113.0
Georgia,2022-10-01,2022,10,310831.0,2145421.0,2456252.0
Georgia,2022-11-01,2022,11,317284.0,2156969.0,2474253.0
Georgia,2022-12-01,2022,12,321946.0,2163448.0,2485394.0
Georgia,2023-01-01,2023,1,326630.0,2165047.0,2491677.0
Georgia,2023-02-01,2023,2,329657.0,2172818.0,2502475.0
Georgia,2023-03-01,2023,3,328189.0,2183410.0,2511599.0
Georgia,2023-04-01,2023,4,313088.0,2228997.0,2542085.0
Georgia,2023-05-01,2023,5,316322.0,2236476.0,2552798.0
Georgia,2023-06-01,2023,6,320980.0,2227392.0,2548372.0
Georgia,2023-07-01,2023,7,328866.0,2210943.0,2539809.0
Georgia,2023-08-01,2023,8,313190.0,2095223.0,2408413.0
Georgia,2023-09-01,2023,9,310635.0,2035337.0,2345972.0
Georgia,2023-10-01,2023,10,316649.0,2013664.0,2330313.0
Georgia,2023-11-01,2023,11,302221.0,1920824.0,2223045.0
Georgia,2023-12-01,2023,12,304515.0,1846767.0,2151282.0
Georgia,2024-01-01,2024,1,298972.0,1821831.0,2120803.0
Georgia,2024-02-01,2024,2,284798.0,1794351.0,2079149.0
Georgia,2024-03-01,2024,3,283325.0,1767490.0,2050815.0
Georgia,2024-04-01,2024,4,269328.0,1765345.0,2034673.0
Georgia,2024-05-01,2024,5,264133.0,1751555.0,2015688.0
Georgia,2024-06-01,2024,6,262185.0,1761972.0,2024157.0
Georgia,2024-07-01,2024,7,260422.0,1762079.0,2022501.0
Georgia,2024-08-01,2024,8,253713.0,1763780.0,2017493.0
Georgia,2024-09-01,2024,9,247161.0,1752145.0,1999306.0
Georgia,2024-10-01,2024,10,247291.0,1755956.0,2003247.0
Georgia,2024-11-01,2024,11,239574.0,1727515.0,1967089.0
Georgia,2024-12-01,2024,12,234732.0,1726551.0,1961283.0
Georgia,2025-01-01,2025,1,231355.0,1722003.0,1953358.0
Georgia,2025-02-01,2025,2,229106.0,1719287.0,1948393.0
Georgia,2025-03-01,2025,3,222918.0,1720148.0,1943066.0
Georgia,2025-04-01,2025,4,207058.0,1727644.0,1934702.0
Georgia,2025-05-01,2025,5,204520.0,1723236.0,1927756.0
Georgia,2025-06-01,2025,6,201970.0,1719814.0,1921784.0
Georgia,2025-07-01,2025,7,199202.0,1720189.0,1919391.0
Georgia,2025-08-01,2025,8,196336.0,1708613.0,1904949.0
Georgia,2025-09-01,2025,9,194133.0,1711876.0,1906009.0
Georgia,2025-10-01,2025,10,191128.0,1703918.0,1895046.0
Georgia,2025-11-01,2025,11,190611.0,1698374.0,1888985.0
Georgia,2025-12-01,2025,12,185500.0,1669742.0,1855242.0
Hawaii,2020-01-01,2020,1,25621.0,300212.0,325833.0
Hawaii,2020-02-01,2020,2,25748.0,299919.0,325667.0
Hawaii,2020-03-01,2020,3,25826.0,303368.0,329194.0
Hawaii,2020-04-01,2020,4,25913.0,318405.0,344318.0
Hawaii,2020-05-01,2020,5,25597.0,326523.0,352120.0
Hawaii,2020-06-01,2020,6,25513.0,331374.0,356887.0
Hawaii,2020-07-01,2020,7,25829.0,338129.0,363958.0
Hawaii,2020-08-01,2020,8,26048.0,343613.0,369661.0
Hawaii,2020-09-01,2020,9,26105.0,349408.0,375513.0
Hawaii,2020-10-01,2020,10,26230.0,354995.0,381225.0
Hawaii,2020-11-01,2020,11,26494.0,361990.0,388484.0
